eolID,identification
6684611,
1005488,"<p>The <a href=""http://en.wikipedia.org/wiki/Basidiocarp"" title=""Basidiocarp"">fruit body</a> of <i>X. campanella</i> has a small umbrella-shaped <a href=""http://en.wikipedia.org/wiki/Pileus_(mycology)"" title=""Pileus (mycology)"">cap</a>, about .5–2 cm wide. The thin brown <a href=""http://en.wikipedia.org/wiki/Stipe_(mycology)"" title=""Stipe (mycology)"">stalk</a> is 1–5 cm long and 1–3 mm wide, yellow at the apex, reddish brown below, with brown or yellow hairs at the base. The <a href=""http://en.wikipedia.org/wiki/Lamella_(mycology)"" title=""Lamella (mycology)"">gills</a> are pale yellow to pale orange. The <a href=""http://en.wikipedia.org/wiki/Spore_print"" title=""Spore print"">spore print</a> is pale <a href=""http://en.wikipedia.org/wiki/Buff_(color)"" title=""Buff (color)"">buff</a>. When the species is young, their caps are bell-shaped. As they mature, the outer part of the cap expands and rises which leaves the center depressed, resembling a <a href=""http://en.wikipedia.org/wiki/Navel"" title=""Navel"">navel</a>.  (<a href=""http://en.wikipedia.org/w/index.php?title=Xeromphalina_campanella"">Wikipedia</a>)</p>"
6684612,
1005322,
6684613,
200099,
6684614,
52247662,
6684616,
6684617,
6684622,"<p>The <a href=""http://en.wikipedia.org/wiki/Pileus_(mycology)"" title=""Pileus (mycology)"">cap</a> of the <a href=""http://en.wikipedia.org/wiki/Basidiocarp"" title=""Basidiocarp"">fruit body</a> is convex, sometimes with a central depression at maturity, and measures 4–15 mm (0.16–0.59 in). Its color is initially bright rusty orange, changing to bright orange to cinnamon in maturity. The narrow, light yellow to cream <a href=""http://en.wikipedia.org/wiki/Lamella_(mycology)"" title=""Lamella (mycology)"">gills</a>. The reddish stipe measures 1.7–3 cm (0.7–1.2 in) by 0.8–2 mm wide. It has yellowish fibrils surrounding its base, as well as white <a href=""http://en.wikipedia.org/wiki/Rhizomorphs"" title=""Rhizomorphs"">rhizomorphs</a> attaching the base to the <a href=""http://en.wikipedia.org/wiki/Substrate_(biology)"" title=""Substrate (biology)"">substrate</a>. The mushroom has thin, cream-colored <a href=""http://en.wikipedia.org/wiki/Trama_(mycology)"" title=""Trama (mycology)"">flesh</a> with an indistinct odor and a taste that is initially mild before becoming slightly bitter. </p><p>The <a href=""http://en.wikipedia.org/wiki/Spore_print"" title=""Spore print"">spore print</a> is white. <a href=""http://en.wikipedia.org/wiki/Basidiospore"" title=""Basidiospore"">Spores</a> are elliptical, thin-walled, and <a href=""http://en.wikipedia.org/wiki/Amyloid_(mycology)"" title=""Amyloid (mycology)"">amyloid</a>, measuring 4.2–6 by 2.5–3.5 <a href=""http://en.wikipedia.org/wiki/Micrometre"" title=""Micrometre"">μm</a>. The <a href=""http://en.wikipedia.org/wiki/Basidia"" title=""Basidia"">basidia</a> (spore-bearing cells) are club-shaped, four-spored, and measure 21–25 by 4–5 μm.  (<a href=""http://en.wikipedia.org/w/index.php?title=Xeromphalina_kauffmanii"">Wikipedia</a>)</p>"
6684623,
198938,
6684630,
19697037,"<p><i>Xeromphalina setulipes</i> produces <a href=""http://en.wikipedia.org/wiki/Basidiocarp"" title=""Basidiocarp"">basidiocarps</a> in the form of <a href=""http://en.wikipedia.org/wiki/Mushroom"" title=""Mushroom"">mushrooms</a>. Each mushroom has a flattened-convex <a href=""http://en.wikipedia.org/wiki/Pileus_(mycology)"" title=""Pileus (mycology)"">cap</a> of between 8 and 15 millimetres (0.31 and 0.59 in) in diameter with a depressed centre. It is not particularly <a href=""http://en.wikipedia.org/wiki/Hygrophanous"" title=""Hygrophanous"">hygrophanous</a> (it does not change color as it loses or absorbs water), and, unlike the caps of related species, is neither grooved nor translucent at the margin. The cap is dark brown, sometimes with reddish colouration. It becomes paler, turning <a href=""http://en.wikipedia.org/wiki/Tobacco"" title=""Tobacco"">tobacco</a>-brown, when it dries; this change is more noticeable at the cap margin. The caps of young mushrooms are smooth and hairless, but they wrinkle as they age; however, fine, soft hairs are sometimes visible towards the margin (which is rolled inwards) when the cap is dry. The margin is typically not smooth; instead, it undulates. </p><p>The cylindrical stem measures between 30 and 45 mm (1 and 2 in) in length by 1 and 2 mm (0.04 and 0.08 in) in width, though it is slightly thicker at the very bottom. It is stiff, but can be somewhat flexible. The colour is a dark brown, sometimes approaching black, with purplish hints. It appears smooth, but is actually covered in minute tufts. The hairs at the base of the stem are somewhat more visible, and are an amber colour. The <a href=""http://en.wikipedia.org/wiki/Lamella_(mycology)"" title=""Lamella (mycology)"">gills</a> are subdistant (neither close to, nor distant from, one another) and are of a distinctive shape; they are decurrent, that is, they extend down the stem, and are noticeably arched. The gills can be up to 2 mm (0.08 in) thick, and sometimes split into two. The gills are a tobacco-brown no matter the age of the mushroom, though the edges can be paler (sometimes whitish) and <a href=""https://en.wiktionary.org/wiki/crenulate"" title=""wiktionary:crenulate"">crenulate</a>. The <a href=""http://en.wikipedia.org/wiki/Trama_(mycology)"" title=""Trama (mycology)"">flesh</a> is firm but flexible, and the same colour as the surface. It has an indistinct smell, and a taste that is not bitter.  (<a href=""http://en.wikipedia.org/w/index.php?title=Xeromphalina_setulipes"">Wikipedia</a>)</p>"
6684634,
46707623,
191043,
18466689,
6697797,
49881791,
6699154,
6699165,
11451671,
133833,
194529,"<p>Fruit bodies are more or less spherical, yellow-orange to orange-brown, 1–4 mm across. The remarkable spores are oval, 10–15 by 6.5–8.5 μm with 4–5 bristle-like appendages up to 40 μm long.  (<a href=""http://en.wikipedia.org/w/index.php?title=Nia_vibrissa"">Wikipedia</a>)</p>"
198807,
6749705,
6749707,
6749710,
6749713,
46706941,
52249000,
198869,
188333,
198870,
44456262,
52249025,
18443320,
6683652,
39995621,
42670587,
6683660,
198916,"<p>The <a href=""http://en.wikipedia.org/wiki/Pileus_(mycology)"" title=""Pileus (mycology)"">cap</a> is 2–6 centimetres (<span><span>3</span>⁄<span>4</span></span>–<span>2<span>+</span><span>3</span>⁄<span>8</span></span> in) in diameter, convex, and reddish-brown to ochre (fading to tan with dryness); they become more irregular in shape with age. The <a href=""http://en.wikipedia.org/wiki/Lamella_(mycology)"" title=""Lamella (mycology)"">gills</a>, which are only thinly attached to the stem (detaching with age), are whitish and crowded. The <a href=""http://en.wikipedia.org/wiki/Spore_print"" title=""Spore print"">spore powder</a> is white; the buff <a href=""http://en.wikipedia.org/wiki/Basidiospore"" title=""Basidiospore"">spores</a> do not react in <a href=""http://en.wikipedia.org/wiki/Melzer%27s_reagent"" title=""Melzer's reagent"">Melzer's reagent</a>. The bald <a href=""http://en.wikipedia.org/wiki/Stipe_(mycology)"" title=""Stipe (mycology)"">stem</a> ranges from <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>2–8 cm (<span><span>3</span>⁄<span>4</span></span>–<span>3<span>+</span><span>1</span>⁄<span>8</span></span> in) long by 3–6 mm <link href=""mw-data:TemplateStyles:r1154941027"" rel=""mw-deduplicated-inline-style""/>3–6 mm (<span><span>1</span>⁄<span>8</span></span>–<span><span>1</span>⁄<span>4</span></span> in) in diameter, sometimes thicker at the base. The taste is palatable. </p><p>Microscopically the spores are 6×3 μm in size and slightly tear-shaped, there are lobed club-shaped <a href=""http://en.wikipedia.org/wiki/Cystidia"" title=""Cystidia"">cystidia</a> (15–50 μm × 2–6 μm), and the <a href=""http://en.wikipedia.org/wiki/Hypha"" title=""Hypha"">hyphae</a> on the cap <a href=""http://en.wikipedia.org/wiki/Cuticle"" title=""Cuticle"">cuticle</a> can also have lobes. It is contended that <i>G. dryophilus</i> in fact consists of a <a href=""http://en.wikipedia.org/wiki/Species_complex"" title=""Species complex"">complex</a> of different species and that several new species (including <i>G. brunneolus</i>, <i>G. earleae</i> and <i>G. subsulphureus</i>) should be split off from it. However these species are not generally recognized at present. </p><p>One similar species is <i><a href=""http://en.wikipedia.org/wiki/Rhodocollybia_butyracea"" title=""Rhodocollybia butyracea"">Rhodocollybia butyracea</a></i>, which has a pinkish spore deposit, and some of the spores turn reddish-brown in Melzer's reagent. </p><p>... (<a href=""http://en.wikipedia.org/w/index.php?title=Gymnopus_dryophilus"">Wikipedia</a>)</p>"
6683671,
18443285,
6683672,
198871,
198872,
18443245,
6683682,
198873,
197790,"<p>This mushroom is very variable, though it is easy to recognize on close examination, at least when not young, due to the distinctive tough stem. The following sections use the given references throughout.  (<a href=""http://en.wikipedia.org/w/index.php?title=Gymnopus_fusipes"">Wikipedia</a>)</p>"
39995622,
1007108,
6683692,
39995623,
198874,
18443455,
6683695,
6683698,
11972216,
6683700,
6683706,
46706933,
11452257,
1007106,
6683738,
52787583,
198876,
6683752,
11972214,
46706939,
52249011,
1006488,
18443317,
242893,
192748,
192749,
998388,
300586,
243526,
18444148,
998256,
6697949,
6697961,
6697972,
6697979,
6697994,
28569971,"<p>The <a href=""http://en.wikipedia.org/wiki/Pileus_(mycology)"" title=""Pileus (mycology)"">cap</a> is initially convex before flattening in age, reaching diameters of 0.2–0.6 cm (0.08–0.24 in). The cap surface is dry, dull, grooved to wrinkled/grooved, and has a felt- to suede-like texture. The color ranges from buff to pale orange white or pinkish buff, although the color can fade to nearly white in maturity. The <a href=""http://en.wikipedia.org/wiki/Trama_(mycology)"" title=""Trama (mycology)"">flesh</a> in thin—less than 1 mm—and buff-colored. The <a href=""http://en.wikipedia.org/wiki/Lamella_(mycology)"" title=""Lamella (mycology)"">gills</a> are distantly spaced, with 1 or 2 series of lamellulae interspersed between 4 and 8 gills. The <a href=""http://en.wikipedia.org/wiki/Stipe_(mycology)"" title=""Stipe (mycology)"">stem</a> is initially centrally placed, but as it ages becomes eccentric to almost laterally attached. It is cylindrical, more or less equal in width through its length, and pruinose (with a fine whitish powder on its surface), measuring 1–2 mm long by 0.1–0.2 mm thick. The base of the stem has a small disk of cream-colored <a href=""http://en.wikipedia.org/wiki/Mycelium"" title=""Mycelium"">mycelium</a>. Fruit bodies have no distinctive taste or odor. </p><p>The <a href=""http://en.wikipedia.org/wiki/Spore_print"" title=""Spore print"">spore print</a> is white. The thin-walled <a href=""http://en.wikipedia.org/wiki/Spore"" title=""Spore"">spores</a> are ellipsoid with a prominent <a href=""http://en.wikipedia.org/wiki/Hilum_(biology)"" title=""Hilum (biology)"">hilum</a>, smooth, <a href=""http://en.wikipedia.org/wiki/Hyaline"" title=""Hyaline"">hyaline</a> (translucent), and measure 8–10 by 4.2–4.8 <a href=""http://en.wikipedia.org/wiki/Micrometre"" title=""Micrometre"">μm</a>. The <a href=""http://en.wikipedia.org/wiki/Basidia"" title=""Basidia"">basidia</a> (spore-bearing cells) are club-shaped, hyaline, clamped, and are attached to anywhere from one to four spores; they measure 20–24 by 7–8 μm.  (<a href=""http://en.wikipedia.org/w/index.php?title=Marasmiellus_hapuuarum"">Wikipedia</a>)</p>"
6698057,
6698066,
6698099,
6698103,
1004456,
6698164,
6698176,
6698181,
190527,
6698186,
6698193,
6698195,
6698197,
6697207,
18442711,"<p>The species can be described as follows: </p><ul><li>The cap is beige, ochre or flesh-coloured and is 2–4 cm in diameter, sometimes wrinkled, somewhat domed in the middle.</li> <li>The gills are whitish and narrowly attached to the stem.</li> <li>The spore powder is white.</li> <li>The tough dark-coloured stem can be 15 cm tall but is only up to 3 mm in diameter.</li> <li>The stem is velvety (<a href=""https://en.wiktionary.org/wiki/pruinose"" title=""wikt:pruinose"">pruinose</a>) and black below, though it may be brown near the top.</li></ul><p>The strong taste and smell of garlic is a product of the separation of γ-glutamyl-marismin. This mushroom is found in European woods (especially <a href=""http://en.wikipedia.org/wiki/Beech"" title=""Beech"">beech</a> woods) from early summer to autumn, growing on fallen leaves and rotting wood.  (<a href=""http://en.wikipedia.org/w/index.php?title=Mycetinis_alliaceus"">Wikipedia</a>)</p>"
18442702,
18442703,
42670849,
52787576,
18442704,
52787571,
42670853,
6756251,"<p>The species can be described as follows: </p><ul><li>The cap is red brown (or sometimes beige to ochre) and is <a href=""http://en.wikipedia.org/wiki/Hygrophanous"" title=""Hygrophanous"">hygrophanous</a>, drying to a paler colour. It is sometimes slightly wrinkled and grows to 1–3 cm in diameter.</li> <li>The gills are white and fairly crowded, and the attachment to the stem varies from <a href=""http://en.wikipedia.org/wiki/Lamella_(mycology)"" title=""Lamella (mycology)"">adnate</a> to almost free. The spore powder is white.</li> <li>The stem can grow to 6 cm tall but is only up to 2 mm in diameter. It is bald and pale at the apex, reddish brown lower down, and dark brown or blackish at the base.</li> <li>The smell and taste are strongly of garlic.</li> <li>The spores are roughly ellipsoid and measure 7–11 μm x 3–5 μm.</li> <li>The <a href=""http://en.wikipedia.org/wiki/Cheilocystidia"" title=""Cheilocystidia"">cheilocystidia</a> (on the gill edge) are of the ""broom cell"" type, that is, they are club-shaped with a number of finger-like protuberances.</li> (<a href=""http://en.wikipedia.org/w/index.php?title=Mycetinis_scorodonius"">Wikipedia</a>)</ul>"
42670532,
985854,
46706940,
1028642,
6694632,"<p>The <a href=""http://en.wikipedia.org/wiki/Basidiocarp"" title=""Basidiocarp"">fruit bodies</a> of the ghost fungus can be found on dead or diseased wood. They may be first seen at night as a pale whitish glow at the base of trees in a eucalypt forest. The <a href=""http://en.wikipedia.org/wiki/Pileus_(mycology)"" title=""Pileus (mycology)"">cap</a> is very variable in colour, sometimes cream though often tinted with orange, brownish, greyish, purple or even bluish-black shades. The margin is lighter, generally cream, though brown forms have tan or brown edges. The centre generally has several darker shades, and younger specimens are often darker. Growing up to 30 cm (12 in) in diameter it is funnel-shaped or fan-shaped in appearance with inrolled margins. The cream-white <a href=""http://en.wikipedia.org/wiki/Lamellae_(mycology)"" title=""Lamellae (mycology)"">gills</a> are decurrent and often drip with moisture. They are up to 13 mm (0.5 in) deep, somewhat distant to closely spaced, and have a smooth edge until they erode in maturity. The <a href=""http://en.wikipedia.org/wiki/Stipe_(mycology)"" title=""Stipe (mycology)"">stipe</a> may be central to lateral in its attachment to the cap and is up to 8 cm (3 in) long and tapers to the base. The thin <a href=""http://en.wikipedia.org/wiki/Trama_(mycology)"" title=""Trama (mycology)"">flesh</a> is generally creamy white in colour, but can have reddish tones near the base of the stipe. There is no distinctive smell or taste. The <a href=""http://en.wikipedia.org/wiki/Spore_print"" title=""Spore print"">spore print</a> is white. </p><p>The <a href=""http://en.wikipedia.org/wiki/Spore"" title=""Spore"">spores</a> are roughly elliptical, or, less commonly, somewhat spherical, and have dimensions of 7.5–9.5 by 5–7 <a href=""http://en.wikipedia.org/wiki/Micrometre"" title=""Micrometre"">μm</a>. They are thin-walled, <a href=""http://en.wikipedia.org/wiki/Inamyloid"" title=""Inamyloid"">inamyloid</a>, and have a smooth surface. Each features a prominent <a href=""http://en.wikipedia.org/wiki/Hilum_(biology)"" title=""Hilum (biology)"">hilar appendage</a>. The <a href=""http://en.wikipedia.org/wiki/Basidia"" title=""Basidia"">basidia</a> (spore-bearing cells), measuring 32–42 by 6–9 μm, are club-shaped and four-spored, with <a href=""http://en.wikipedia.org/wiki/Sterigmata"" title=""Sterigmata"">sterigmata</a> up to 7 μm long. Cheilocystidia (<a href=""http://en.wikipedia.org/wiki/Cystidia"" title=""Cystidia"">cystidia</a> found on the gill edges) are abundant, and measure 15–40 by 3–6 μm; no pleurocystida (cystidia on the gill faces) are present. The <a href=""http://en.wikipedia.org/wiki/Cap_cuticle"" title=""Cap cuticle"">cap cuticle</a> comprises a thin layer of 3–6 μm-wide <a href=""http://en.wikipedia.org/wiki/Hypha"" title=""Hypha"">hyphae</a> that are interwoven either loosely or tightly. All hyphae of <i>O. nidiformis</i> have <a href=""http://en.wikipedia.org/wiki/Clamp_connection"" title=""Clamp connection"">clamp connections</a>. </p><p>... (<a href=""http://en.wikipedia.org/w/index.php?title=Omphalotus_nidiformis"">Wikipedia</a>)</p>"
190094,"<p><i>Omphalotus olearius</i> is the same shade of orange internally and externally. It does not change color when bruised or sliced, a feature which helps to distinguish it from visibly similar species. Its bioluminescence, a blue-green color, can be observed in fresh specimens in low light conditions once the <a href=""http://en.wikipedia.org/wiki/Human_eye"" title=""Human eye"">eye</a> becomes <a href=""http://en.wikipedia.org/wiki/Adaptation_(eye)"" title=""Adaptation (eye)"">dark-adapted</a>. The whole mushroom does not glow—only the gills do so. This is due to an <a href=""http://en.wikipedia.org/wiki/Enzyme"" title=""Enzyme"">enzyme</a> called <a href=""http://en.wikipedia.org/wiki/Luciferase"" title=""Luciferase"">luciferase</a>, acting upon a compound called <a href=""http://en.wikipedia.org/wiki/Luciferin"" title=""Luciferin"">luciferin</a>, leading to the emission of light much as <a href=""http://en.wikipedia.org/wiki/Firefly"" title=""Firefly"">fireflies</a> do when glowing. Bioluminescence has been shown to aid in the reproduction of fungi by attracting insects to them to spread spores. However, the jack-o'-lantern mushroom does not use bioluminescence for the purpose of attracting insects, and studies on it have not yet determined the exact purpose of bioluminescence in this species. </p><p>Identifiable characteristics of the jack-o'-lantern mushroom include true, sharp, <a href=""http://en.wikipedia.org/wiki/Decurrent"" title=""Decurrent"">decurrent</a>, non-forking gills. The smell of these mushrooms is non-distinctive. <a href=""http://en.wikipedia.org/wiki/Pileus_(mycology)"" title=""Pileus (mycology)"">Cap</a> size can range from 4-12 cm in diameter. The jack-o'-lantern <a href=""http://en.wikipedia.org/wiki/Stipe_(mycology)"" title=""Stipe (mycology)"">stem</a> can vary between 1-2 cm (0.4-0.8 in) in thickness and 3.5-9 cm (1.2-3.5 in) in total length from attachment to cap to base of stem.  (<a href=""http://en.wikipedia.org/w/index.php?title=Omphalotus_olearius"">Wikipedia</a>)</p>"
192994,"<p>To an untrained eye, <i>O. olivascens</i> appears similar to some <a href=""http://en.wikipedia.org/wiki/Cantharellus"" title=""Cantharellus"">chanterelles</a>, but unlike the chanterelle, the jack-o'-lantern mushroom has true, blade-like <a href=""http://en.wikipedia.org/wiki/Lamella_(mycology)"" title=""Lamella (mycology)"">gills</a> (rather than ridges) and it can have olive coloration that chanterelles lack; also, <i>Omphalotus</i> species are <a href=""http://en.wikipedia.org/wiki/Saprotrophic_nutrition"" title=""Saprotrophic nutrition"">saprotrophic</a>, grow directly on wood, and are <a href=""http://en.wikipedia.org/wiki/Bioluminescence"" title=""Bioluminescence"">bioluminescent</a>. </p><p>The cap is 4–18 cm (1.6–7.1 in) wide. The stalks are 4–15 cm (1.6–5.9 in) long and 1–4 cm (0.39–1.57 in) wide. The spores are white to pale yellow.  (<a href=""http://en.wikipedia.org/w/index.php?title=Omphalotus_olivascens"">Wikipedia</a>)</p>"
301897,"<div><h3 id=""Fruiting_Body_Morphology"">Fruiting Body Morphology</h3></div><p><i>O. subilludens</i> is a mushroom that fruits on dead and dying wood in the spring, summer, and fall with the most observations of the species being recorded in late summer and fall. The basidiocarp grows in clusters, has an unpleasant smell, and an unpleasant taste. The pileus has an orange to dark reddish brown surface that is convex to subexpanded and depressed to cone shaped in the center. The pileus can be up to 15cm wide. It is either glabrous, smooth, or wrinkled and the margin even, undulate, or lobed. The pileipellis has refractive hyphae and an orange to brown encrusting pigment. The gills can be bioluminescent and can be orange, orange-brown, to reddish brown in color and darken with age. The gills are decurrent and tightly packed around the margin. The stipe is a deep yellow to orange-yellow and the interior context is deep yellow to orange-yellow as well. The stipe is firm, often has eccentric placement and is subequal with longitudinal lines running down it and a glabrous texture.  (<a href=""http://en.wikipedia.org/w/index.php?title=Omphalotus_subilludens"">Wikipedia</a>)</p>"
6698378,
6698380,
6698361,"<p>The cap of this mushroom is 2 to 10 cm across. It is convex and becomes broadly convex or almost flat. When fresh, this species is smooth and moist. It has a reddish-brown colour fading to cinnamon. </p><p>The gills are either free from the stem, or narrowly attached. They range from close to crowded and are whitish. Occasionally, they develop a pinkish tone as they age, and often form fine, jagged edges. </p><p>The stem is up to 10 cm long and 1 cm thick. It is normally somewhat club-shaped. It can either be moist or dry. </p><p>The flesh of this species is white. There is no distinctive odor or taste. </p><p>The spores are pale yellowish, pale pinkish, or white.  (<a href=""http://en.wikipedia.org/w/index.php?title=Rhodocollybia_butyracea"">Wikipedia</a>)</p>"
6698382,
198878,
46706919,
6698384,
6698385,
6680243,"<p>The cap is cream-colored with red-brown spots. The edge remains inrolled for an extended period of time. The whitish gills are crowded, becoming spotted in age. The similarly colored stipe is long, tough, hollow, and tapered downwards. </p><p>A variety known as <i>scorzonerea</i> is characterized by yellowish color of its gills, and sometimes the stipe.  (<a href=""http://en.wikipedia.org/w/index.php?title=Rhodocollybia_maculata"">Wikipedia</a>)</p>"
6698390,
6698375,
42624592,
6698398,
6698399,
6726710,
6726721,
52249055,
151985,
1031054,
189795,
6697433,
1030597,
1031756,"<p>The <a href=""http://en.wikipedia.org/wiki/Basidiocarp"" title=""Basidiocarp"">fruit bodies</a> of <i>Armillaria gallica</i> have <a href=""http://en.wikipedia.org/wiki/Pileus_(mycology)"" title=""Pileus (mycology)"">caps</a> that are 2.5–9.5 cm (1.0–3.7 in) broad, and depending on their age, may range in shape from conical to convex to flattened. The caps are brownish-yellow to brown when moist, often with a darker-colored center; the color tends to fade upon drying. The cap surface is covered with slender fibers (same color as the cap) that are erect, or sloping upwards. </p><p>When the fruit bodies are young, the underside of the caps have a cottony layer of tissue stretching from the edge of the cap to the stem—a <a href=""http://en.wikipedia.org/wiki/Partial_veil"" title=""Partial veil"">partial veil</a>—which serves to protect the developing <a href=""http://en.wikipedia.org/wiki/Lamella_(mycology)"" title=""Lamella (mycology)"">gills</a>. As the cap grows in size the membrane is eventually pulled away from the cap to expose the gills. The gills have an adnate (squarely attached) to somewhat decurrent (extending down the length of the stem) attachment to the stem. They are initially white, but age to a creamy or pale orange covered with rust-colored spots. The <a href=""http://en.wikipedia.org/wiki/Stipe_(mycology)"" title=""Stipe (mycology)"">stem</a> is 4–10 cm (1.6–3.9 in) long and 0.6–1.8 cm (0.24–0.71 in) thick, and almost club-shaped with the base up to 1.3–2.7 cm (0.5–1.1 in) thick. Above the level of the <a href=""http://en.wikipedia.org/wiki/Annulus_(mycology)"" title=""Annulus (mycology)"">ring</a>, the stem is pale orange to brown, while below it is whitish or pale pink, becoming grayish-brown at the base. The ring is positioned about 0.4–0.9 cm (0.16–0.35 in) below the level of the cap, and may be covered with yellowish to pale-brownish woolly cottony <a href=""http://en.wikipedia.org/wiki/Mycelium"" title=""Mycelium"">mycelia</a>. The base of the stem is attached to <a href=""http://en.wikipedia.org/wiki/Rhizomorph"" title=""Rhizomorph"">rhizomorphs</a>, black root-like structures 1–3 mm in diameter. While the primary function of the below-ground mycelia is to absorb nutrients from the soil, the rhizomorphs serve a more exploratory function, to locate new food bases.  (<a href=""http://en.wikipedia.org/w/index.php?title=Armillaria_gallica"">Wikipedia</a>)</p>"
1031053,
300572,
191859,"<p>It was originally described as <i>Armillariella limonea</i> by <a href=""http://en.wikipedia.org/wiki/Greta_Stevenson"" title=""Greta Stevenson"">Greta Stevenson</a>: ""<a href=""http://en.wikipedia.org/wiki/Pileus_(mycology)"" title=""Pileus (mycology)"">Pileus</a> 8-13 cm diam., lemon yellow, sprinkled thickly at centre and more sparsely towards the margin with dark brown, tufted scales, dry, convex at first with strongly down-rolled margin, becoming almost plane with a waved edge; flesh firm, white. Gills sinuately <a href=""http://en.wikipedia.org/wiki/Decurrent"" title=""Decurrent"">decurrent</a>, moderately crowded, creamy white becoming stained pinkish fawn. Stipe 10-15 x 1-1.5 cm, light brown above substantial floccose ring, shading to brown or olive green below, velutinate, sometimes with a few tufted scales, solid, tough, slightly bulbous at base. Spores 7-8 x 5-6.5 μm, non-amyloid, moderately thick-walled; print white"". </p><p>The pileus of <i>A. limonea</i> can sometimes be <a href=""http://en.wikipedia.org/wiki/List_of_bioluminescent_fungi"" title=""List of bioluminescent fungi"">bioluminescent</a>.  (<a href=""http://en.wikipedia.org/w/index.php?title=Armillaria_limonea"">Wikipedia</a>)</p>"
191861,"<p>Up to 10 cm (4 in) in diameter, the <a href=""http://en.wikipedia.org/wiki/Pileus_(mycology)"" title=""Pileus (mycology)"">cap</a> is convex to flattened in shape with a central <a href=""http://en.wikipedia.org/wiki/Umbo_(mycology)"" title=""Umbo (mycology)"">umbo</a> (a rounded elevation) and is various shades of cream, yellow and tan. The cap surface is covered with darker scales and feels rough to the touch. The cap edge, or margin, is rolled inward in young specimens. The crowded <a href=""http://en.wikipedia.org/wiki/Lamella_(mycology)"" title=""Lamella (mycology)"">gills</a> are <a href=""https://en.wiktionary.org/wiki/sinuate"" title=""wikt:sinuate"">sinuate</a> and white to cream in colour initially, brownish-cream or pinkish brown in maturity, and sometimes with yellow or rust-coloured marks close to the margins. The <a href=""http://en.wikipedia.org/wiki/Stipe_(mycology)"" title=""Stipe (mycology)"">stem</a> is central (that is, it joins the cap in the centre) and is up to 20 cm (8 in) long by 1.5 cm (1 in) thick. It is slightly thicker at its base than its apex, sometimes almost bulb-like. The stem surface is streaked with fibrils that run up and down its length. It has a floppy yellow wool-like <a href=""http://en.wikipedia.org/wiki/Annulus_(mycology)"" title=""Annulus (mycology)"">ring</a> which may develop irregular, jagged edges with time. The <a href=""http://en.wikipedia.org/wiki/Trama_(mycology)"" title=""Trama (mycology)"">flesh</a> is white, and in the stem has a woolly or stringy consistency. Although it has a hot-bitter taste, <i>Armillaria luteobubalina</i> is <a href=""http://en.wikipedia.org/wiki/Edible_mushroom"" title=""Edible mushroom"">edible</a>, and cooking removes the bitterness.  (<a href=""http://en.wikipedia.org/w/index.php?title=Armillaria_luteobubalina"">Wikipedia</a>)</p>"
1029436,"<p>The <a href=""http://en.wikipedia.org/wiki/Basidiocarp"" title=""Basidiocarp"">basidiocarp</a> of each has a smooth cap 3 to 15 cm (1 to 6 in) in diameter, convex at first but becoming flattened with age often with a central raised umbo, later becoming somewhat dish-shaped. The margins of the cap are often arched at maturity and the surface is sticky when wet. Though typically honey-coloured, this fungus is rather variable in appearance and sometimes has a few dark, hairy scales near the centre somewhat radially arranged. The <a href=""http://en.wikipedia.org/wiki/Lamella_(mycology)"" title=""Lamella (mycology)"">gills</a> are white at first, sometimes becoming pinkish-yellow or discoloured with age, broad and fairly distant, attached to the <a href=""http://en.wikipedia.org/wiki/Stipe_(mycology)"" title=""Stipe (mycology)"">stipe</a> at right angles or are slightly <a href=""http://en.wikipedia.org/wiki/Decurrent"" title=""Decurrent"">decurrent</a>. The stipe is of variable length, up to about 20 cm (8 in) long and 3.5 cm (<span>1<span>+</span><span>1</span>⁄<span>2</span></span> in) in diameter. It is fibrillose and of a firm spongy consistency at first but later becomes hollow. It is cylindrical and tapers to a point at its base where it is fused to the stipes of other mushrooms in the clump. It is whitish at the upper end and brownish-yellow below, often with a very dark-coloured base. There is a broad persistent skin-like <a href=""http://en.wikipedia.org/wiki/Annulus_(mycology)"" title=""Annulus (mycology)"">ring</a> attached to the upper part of the stipe. This has a velvety margin and yellowish fluff underneath and extends outwards as a white <a href=""http://en.wikipedia.org/wiki/Partial_veil"" title=""Partial veil"">partial veil</a> protecting the gills when young. The <a href=""http://en.wikipedia.org/wiki/Trama_(mycology)"" title=""Trama (mycology)"">flesh</a> of the cap is whitish and has a sweetish odour and flavour with a tinge of bitterness. Under the microscope, the <a href=""http://en.wikipedia.org/wiki/Spore"" title=""Spore"">spores</a> are approximately elliptical, 7–9 by 6–7 <a href=""http://en.wikipedia.org/wiki/Micrometre"" title=""Micrometre"">μm</a>, <a href=""http://en.wikipedia.org/wiki/Inamyloid"" title=""Inamyloid"">inamyloid</a> with prominent apiculi (short, pointed projections) at the base. The <a href=""http://en.wikipedia.org/wiki/Spore_print"" title=""Spore print"">spore print</a> is white. The <a href=""http://en.wikipedia.org/wiki/Basidia"" title=""Basidia"">basidia</a> (spore-producing structures) lack basal clamps. </p><p>... (<a href=""http://en.wikipedia.org/w/index.php?title=Armillaria_mellea"">Wikipedia</a>)</p>"
